id,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,inventory_status,name,categories
1823525,5504584195688,"Series Địch Công Kỳ Án: Đạo Quán Có Ma“Tống trào có Hắc Bao CôngĐường triều Võ Hậu, Địch Công anh hùng.”Đạo Quán Có Ma là tác phẩm thứ tư trong bộ tiểu thuyết trinh thám quan án viết về Địch Nhân K...",79000,79000,4.8,27,"{'text': 'Đã bán 284', 'value': 284}",available,Series Địch Công Kỳ Án: Đạo Quán Có Ma,Sách tiếng Việt
1864759,5277486739839,"            Giáo Trình HSK 3 - Sách Bài Tập (Kèm MP3)        Được chia thành 6 cấp độ với tổng cộng 18 cuốn, Giáo trình chuẩn HSK có những đặc điểm nổi bật sau:                        Kết h...",135360,188000,4.7,3,"{'text': 'Đã bán 90', 'value': 90}",available,Giáo Trình HSK 3 - Sách Bài Tập (Kèm MP3),Sách Học Tiếng Hoa
1926761,2142434979274,TOP 1 SÁCH KHỞI NGHIỆP CHỨA ĐỰNG KINH NGHIỆM TRONG 10 NĂM KINH DOANH CỦA MỘT NGƯỜI TỪNG QUẢN LÝ 65 CỬA HÀNG BÁN LẺ.Bạn sẽ tìm thấy trong quyển sách:Cách đơn giản để tìm kiếm ý tưởng kinh doanh và h...,125000,199000,4.8,2257,"{'text': 'Đã bán 5000+', 'value': 28229}",available,Khởi Nghiệp Bán Lẻ - Bí Quyết Thành Công Và Giàu Có Bằng Những Cửa Hàng Đông Khách - Công Thức Kinh Doanh Và Quản Lý Cửa Hàng Hiệu Quả,Sách khởi nghiệp
1934493,2107518250564,"Thiên Môn Chi Thánh“Núi xanh có thể làm chứng cho chúng ta, trời cao cũng có thể làm chứng cho chúng ta, chúng ta không sợ dùng máu tươi và tính mạng của mình để bảo vệ nhà cửa của chúng ta, bảo vệ n...",85000,100000,0.0,0,"{'text': 'Đã bán 5', 'value': 5}",available,Thiên Môn Chi Thánh,Sách tiếng Việt
1938895,3248730044865,            Nghệ Thuật PR Bản Thân (Tái Bản 2018)        Tôi muốn viết một cuốn sách hướng dẫn cho người mới bắt đầu về cách làm việc này: cuốn sách dành cho những ai ghét tự quảng    cáo bản t...,94050,99000,5.0,15,"{'text': 'Đã bán 59', 'value': 59}",available,Nghệ Thuật PR Bản Thân (Tái Bản 2018),Sách kỹ năng làm việc
2027349,3262741722406,"The Things You Can See Only When You Slow Down: How To Be Calm In A Busy World'Is it the world that's busy, or my mind?'The world moves fast, but that doesn't mean we have to. In this timely guide to...",218500,230000,5.0,38,"{'text': 'Đã bán 207', 'value': 207}",available,The Things You Can See Only When You Slow Down: How To Be Calm In A Busy World,Root
2126103,9941374568370,Tazaki Tsukuru Không Màu Và Những Năm Tháng Hành Hương (Tái Bản 2018)Aka trong Akamatsu nghĩa là ĐỏO trong Oumi nghĩa là Xanh lơShira trong Shirane nghĩa là TrắngKuro trong Kurono nghĩa là ĐenVà ...,100700,106000,4.5,8,"{'text': 'Đã bán 64', 'value': 64}",available,Tazaki Tsukuru Không Màu Và Những Năm Tháng Hành Hương (Tái Bản 2018),Tiểu Thuyết
2380007,3003517620928," Khi Bạn Đang Mơ Thì Người Khác Đang Nỗ Lực Lời nói đầuTại sao bạn không đủ xuất sắc?Có rất nhiều người hỏi tôi: “Tại sao em có thành tích tốt, cũng không lười, nhưng vẫn không đủ xuất sắc?”. Tôi c...",122000,136000,0.0,0,,available,Khi Bạn Đang Mơ Thì Người Khác Đang Nỗ Lực,Sách tiếng Việt
2393619,6206601121876,BẢY MƯƠI TUẦN TRÊN DANH MỤC SÁCH BÁN CHẠY CỦA TỜ NEW YORK TIMESMỘT TRONG NHỮNG ĐẦU SÁCH KHOA HỌC BÁN CHẠY NHẤT ĐƯỢC XUẤT BẢN BẰNG TIẾNG ANHGIẢI THƯỞNG HUGO 1981 Mười ba câu chuyện tuyệt đẹp về Vũ ...,126650,149000,5.0,38,"{'text': 'Đã bán 170', 'value': 170}",available,Vũ Trụ (Tái Bản),Sách tiếng Việt
2429811,9043650909188,"TƯ DUY PHẢN BIỆNTư duy phản biện là chìa khóa để bạn thoát khỏi những lối mòn trong suy nghĩ, giúp bạn giải quyết các vấn đề khó khăn một cách sáng tạo và hiệu quả hơn. Cuốn sách ""Tư duy phản biện"" đ...",57800,85000,4.8,179,"{'text': 'Đã bán 875', 'value': 875}",available,Tư Duy Phản Biện,Sách tiếng Việt
2455543,6297719202908,"Nhiều người trong chúng ta tin rằng cuộc đời của ta bắt đầu từ lúc chào đời và kết thúc khi ta chết. Chúng ta tin rằng chúng ta tới từ cái Không, nên khi chết chúng ta cũng không còn lại gì hết. Và ch...",77000,110000,5.0,15,"{'text': 'Đã bán 327', 'value': 327}",available,Không Diệt Không Sinh Đừng Sợ Hãi,Root
2496281,3092043388563,"Đồi Gió Hú (Tái Bản)Đồi gió hú, câu chuyện cổ điển về tình yêu ngang trái và tham vọng chiếm hữu, cuốn tiểu thuyết dữ dội và bí ẩn về Catherine Earnshaw, cô con gái nổi loạn của gia đình Earnshaw, vớ...",102600,108000,4.5,17,"{'text': 'Đã bán 90', 'value': 90}",available,Đồi Gió Hú (Tái Bản),Tác phẩm kinh điển
2716247,5232055242462,"Bất kỳ ai đang sống đều sẽ có những lo lắng thường trực về học hành, công việc, những hoá đơn, chuyện nhà cửa,… Cuộc sống không dễ dàng giải thoát bạn khỏi căng thẳng, ngược lại, nếu quá lo lắng, bạn ...",72100,108000,4.8,592,"{'text': 'Đã bán 5000+', 'value': 5945}",available,Quẳng Gánh Lo Đi Và Vui Sống (Bìa Cứng),Sách tiếng Việt
2812299,1144197622801,Tiếng Nhật Cho Mọi Người - Sơ Cấp 1 - Bản Dịch Và Giải Thích Ngữ Pháp - Tiếng Việt (Bản Mới)“Minna no Nihongo” là bộ giáo trình sơ cấp dành cho những ai muốn tìm hiểu về tiếng Nhật rất thông dụng tại...,65900,75000,5.0,81,"{'text': 'Đã bán 696', 'value': 696}",available,Tiếng Nhật Cho Mọi Người - Sơ Cấp 1 - Bản Dịch Và Giải Thích Ngữ Pháp - Tiếng Việt (Bản Mới),Sách tiếng Việt
2848355,5006389069237,Hàng thanh lý không hỗ trợ đổi trả theo nhu cầu hoặc do lỗi ngoại quan. Chỉ hỗ trợ hoàn tiền với trường hợp sản phẩm lỗi không sử dụng được. Quý khách vui lòng cân nhắc kỹ trước khi mua hàng.The Grea...,153000,323000,5.0,17,"{'text': 'Đã bán 187', 'value': 187}",available,[Hàng thanh lý miễn đổi trả] The Great Books of Pirates (Augmented reality) - Sách 3D,Children's Books
2903309,2436878546179,"Khéo Ăn Nói Sẽ Có Được Thiên Hạ ( Tái Bản )Trong xã hội thông tin hiện đại, sự im lặng không còn là vàng nữa, nếu không biết cách giao tiếp thì dù là vàng cũng sẽ bị chôn vùi. Trong cuộc đời một con...",93600,110000,4.8,103,"{'text': 'Đã bán 1014', 'value': 1014}",available,Khéo Ăn Nói Sẽ Có Được Thiên Hạ ( Tái Bản ),Sách kỹ năng làm việc
3014291,8142774115435,"Phân biệt hàng thật/giảMáy tính CASIO FX-580VN X là sản phẩm thuộc dòng máy ClassWiz sở hữu màn hình có độ phân giải cao vượt trội, giúp người dùng có thể dễ dàng xem các công thức và biểu tượng toá...",669000,757000,5.0,1449,"{'text': 'Đã bán 5000+', 'value': 5488}",available,Máy Tính Khoa Học Casio FX-580VN X,Máy Tính Khoa Học
3048355,3001101968739,"Nhà""Có nhiều người đã trải qua biết bao lần thăng trầm, đã hiểu được thế nào là mái nhà thế nào là mái ấ họ sẽ đi thật chậm, nương vào nhau mà bước. Họ hiểu ai cũng có lỡ lầm, không trọn vẹ, vì thế h...",103550,109000,5.0,44,"{'text': 'Đã bán 642', 'value': 642}",available,Nhà (Tái Bản),Sách tiếng Việt
3071853,9299860227769,"Homo Deus: Lược Sử Tương LaiHomo sapiens có phải là một dạng sống siêu đẳng, hay chỉ là một tay đầu gấu địa phương? Làm thế nào con người lại tin rằng họ không chỉ đã kiểm soát thế giới, mà còn mang ...",135400,189000,4.8,91,"{'text': 'Đã bán 519', 'value': 519}",available,Homo Deus: Lược Sử Tương Lai,Sách tiếng Việt
3152291,7958872386049,HƯỚNG DẪN GIAO DỊCH THEO SÓNG ELLIOTTHướng Dẫn Giao Dịch Theo Sóng Elliott là cuốn sách phải đọc dành cho những ai muốn biết cách thức giao dịch theo Nguyên Lý Sóng Elliott. Bạn sẽ biết làm thế nào đ...,369000,369000,4.8,558,"{'text': 'Đã bán 4585', 'value': 4585}",available,Hướng Dẫn Giao Dịch Theo Sóng Elliott,Sách tiếng Việt
3241171,8652701765997,"Hai Số Phận (Tái Bản) Hai đứa Kane và Abel sinh ra cùng một ngày, một giờ, ở hai xứ sở hoàn toàn xa lạ. Người giàu sang, kẻ khốn khó nhưng họ giống nhau đến kỳ lạ, đều có tham vọng và nghị lực phi th...",120400,155000,5.0,243,"{'text': 'Đã bán 823', 'value': 823}",available,Hai Số Phận (Tái Bản),Sách tiếng Việt
3304875,2929303348245,"Điều Kỳ Diệu Của Tiệm Tạp HóaMột đêm vội vã lẩn trốn sau phi vụ khoắng đồ nhà người, Atsuya, Shota và Kouhei đã rẽ vào lánh tạm trong một căn nhà hoang bên con dốc vắng người qua lại. Căn nhà có vẻ k...",71400,105000,5.0,229,"{'text': 'Đã bán 1009', 'value': 1009}",available,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),Sách tiếng Việt
3608623,9219205007405,"Bí Mật Của Phan Thiên ÂnNhững bài học về tinh thần, tâm linh và trí tuệ đã được chính tiến sĩ Alan Phan chắp bút & phóng tác lại theo nguyên tác của cuốn sách vô giá theo thời gian “Người bán hàn...",69000,69000,4.8,2321,"{'text': 'Đã bán 5000+', 'value': 23979}",available,Bí Mật Của Phan Thiên Ân,Sách tiếng Việt
3608625,9869859661067,"""Trong chứng khoán và thị trường tài chính, dám tham gia đầu tư cũng là một thành công tâm lý ban đầu. Dù vậy, 95% nhà đầu tư Việt Nam thuộc nhóm nhà đầu tư nhỏ lẻ với vốn kiến thức tài chính vô cùng ...",299000,299000,4.8,4351,"{'text': 'Đã bán 5000+', 'value': 31606}",available,Payback Time - Ngày Đòi Nợ,Bài học kinh doanh
3638033,5170219600942,"Trăm Năm Cô Đơn“Chỉ với một bước nhảy, Gabriel García Márquez đã vụt lên ngang hàng với Günter Grass và Vladimir Nabokov.”- The New York Times“Xuất sắc, hỗn độn, với tầm ảnh hưởng lớn ảnh…  Một thi...",127000,169000,5.0,7,"{'text': 'Đã bán 25', 'value': 25}",available,Trăm Năm Cô Đơn,Sách tiếng Việt
3639597,8788183623224,"Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản)Chen vai thích cánh để có một chỗ bám trên xe buýt giờ đi làm, nhích từng xentimét bánh xe trên đường lúc tan sở, quay cuồng với thi cử và tiến độ công việ...",57800,85000,5.0,340,"{'text': 'Đã bán 2074', 'value': 2074}",available,Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Sách tiếng Việt
3639597,8788183623224,"Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản)Chen vai thích cánh để có một chỗ bám trên xe buýt giờ đi làm, nhích từng xentimét bánh xe trên đường lúc tan sở, quay cuồng với thi cử và tiến độ công việ...",57800,85000,5.0,340,"{'text': 'Đã bán 2074', 'value': 2074}",available,Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Sách tiếng Việt
3640421,2951071551701,"Đắc Nhân TâmĐắc nhân tâm là tựa sách hầu hết mọi người đều biết đến nhưng lại ngại đọc “phiên bản mới” vì chưa biết:Nguyễn Hiến Lê – Người dịch Đắc Nhân Tâm đầu tiên tại Việt Nam, được yêu thích n...",54000,90000,4.8,79,"{'text': 'Đã bán 313', 'value': 313}",available,Đắc Nhân Tâm - Bản Dịch Gốc Từ Nguyễn Hiến Lê (Tặng Kèm Audio Book),Sách tiếng Việt
3644267,1688709161643,"Đặc Quyền Của Gái Hư“ĐẶC QUYỀN CỦA GÁI HƯ” – TUYỆT CHIÊU GIÚP PHÁI ĐẸP NẮM MỌI THỨ TRONG TAY, XOAY MỌI THỨ QUANH MÌNH.Cuốn sách giúp bạn nhận ra đã đến lúc bạn không còn phải lựa chọn giữa tình yêu,...",63100,86000,4.6,589,"{'text': 'Đã bán 5000+', 'value': 15767}",available,Đặc Quyền Của Gái Hư,Sách tư duy - Kỹ năng sống
3723281,2713301313257,"Lịch Sử Thế Giới Theo Dòng Sự Kiện - Từ Thời Đồ Đá Tới Thời Hiện ĐạiCung cấp những kiến thức lịch sử giá trị, đáng tin cậy khắp năm châu bốn bểNội dung phong phú và đặc sắc, cách kể chuyện tài tình...",117000,159000,4.8,495,"{'text': 'Đã bán 3482', 'value': 3482}",available,Lịch Sử Thế Giới Theo Dòng Sự Kiện - Từ Thời Đồ Đá Tới Thời Hiện Đại,Sách tiếng Việt
3737963,8526175141291,"Bức Xúc Không Làm Ta Vô Can (Tái Bản)""Từ chỗ vô danh cách đây bảy, tám năm, bây giờ, nếu gõ ""bức xúc"" vào Google, ta sẽ được 29 triệu kết quả, gấp gần 10 lần ""Ngọc Trinh"" một con số ấn tượng cho một ...",72250,85000,5.0,44,"{'text': 'Đã bán 283', 'value': 283}",available,Bức Xúc Không Làm Ta Vô Can (Tái Bản),Sách tư duy - Kỹ năng sống
3876677,4497639739337,"Giáo sư biểu tượng học của Harvard, Robert Langdon, tỉnh lại trong một bệnh viện vào lúc nửa đêm. Anh hoàn toàn mất phương hướng và đau đầu dữ dội, cũng chẳng nhớ nổi điều gì về quãng thời gian ba mươ...",154000,219000,4.7,249,"{'text': 'Đã bán 2357', 'value': 2357}",available,Hỏa Ngục,Sách tiếng Việt
3954355,3044489264000,"Yêu Những Điều Không Hoàn HảoĐại đức Hae Min sinh ra và lớn lên tại Hàn Quốc. Sau khi hoàn thành bằng Thạc sĩ Tôn giáo học đối chiếu ở Đại học Havard và Tiến sĩ Tôn giáo học ở Đại học Princeton, ông ...",94500,139000,5.0,248,"{'text': 'Đã bán 1615', 'value': 1615}",available,Yêu Những Điều Không Hoàn Hảo,Sách tiếng Việt
3955683,6230539221728,"Chuyện Con Ốc Sên Muốn Biết Tại Sao Nó Chậm ChạpĐây là câu chuyện về một bầy ốc sên sống tại Quê Hương Bồ Công Anh, dưới tán lá ô rô rậm rạp, vốn vẫn sống một cuộc đời chậm chạp, lặng lẽ, và chỉ gọi ...",37050,39000,4.7,30,"{'text': 'Đã bán 384', 'value': 384}",available,Chuyện Con Ốc Sên Muốn Biết Tại Sao Nó Chậm Chạp (Tái Bản),Sách tư duy - Kỹ năng sống
3976835,8145755078293,"VelmaThám tử Philip Marlowe là một cựu cảnh sát, người luôn nhúng mũi vào những chuyện được cảnh báo là nên tránh xa. Xuất hiện không đúng nơi, đúng lúc, Marlowe trở thành nhân chứng bất đắc dĩ của h...",99000,99000,4.8,127,"{'text': 'Đã bán 675', 'value': 675}",available,Velma,Sách tiếng Việt
4080373,2070069826819,"90% Trẻ Thông Minh Nhờ Cách Trò Chuyện Đúng Đắn Của Cha MẹBạn có bao giờ thốt ra những câu dù biết là không nên nói như  “Còn lề mề đến bao giờ nữa hả?” hay “Chẳng được cái trò trống gì, đưa đây xem ...",35000,39000,4.7,881,"{'text': 'Đã bán 5000+', 'value': 25032}",available,90% Trẻ Thông Minh Nhờ Cách Trò Chuyện Đúng Đắn Của Cha Mẹ,Sách Làm Cha Mẹ
4085859,6804286173649,"Lắng Nghe Gió HátMười tám ngày của mùa hè năm hai mươi tuổi, đối với ""tôi"" là một kỳ nghỉ hè không sự kiện. Bất chấp những tối uống tràn ở quán Jay's Bar cùng cậu bạn mang tên Chuột hay mối quen tình...",71250,75000,5.0,11,"{'text': 'Đã bán 96', 'value': 96}",available,Lắng Nghe Gió Hát,Sách tiếng Việt
4184211,5412009446201,"Em Sẽ Đến Cùng Cơn Mưa (Tái Bản 2018)“Hôm nay là lần đầu tiên chúng mình gặp nhau với đôi giầy có cổ và có gót. Cũng phải nói thêm, hôm nay cũng là lần đầu tiên anh thấy em mặc chiếc váy liền màu đỏ ...",64300,90000,4.7,381,"{'text': 'Đã bán 3023', 'value': 3023}",available,Em Sẽ Đến Cùng Cơn Mưa (Tái Bản 2018),Tiểu Thuyết
